source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Portugal,CAZA Y PESCA,1,CAZA Y PESCA .c,Ulusal,PT,Portugal,https://i.imgur.com/hXL0Fvj.png,iptv-org-exact,1.100,CazayPesca.es,Caza y Pesca,ES,Spain,,http://www.movistar.es/particulares/movistarplus/deportes,,,,,,,,
Portugal,CNBC,1,CNBC .c,Haber,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,COMBATE,1,COMBATE .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,CRIME INVISTIGATION,1,CRIME INVISTIGATION .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DAZN 1,1,DAZN 1 .c,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DAZN 2,1,DAZN 2 .c,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DAZN 3,1,DAZN 3 .c,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DAZN 4,1,DAZN 4 .c,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DAZN 5,1,DAZN 5 .c,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DAZN 6,1,DAZN 6 .c,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DISCOVERY CHANNEL,1,DISCOVERY CHANNEL HD .b,Belgesel,PT,Portugal,https://i.imgur.com/bZpe8af.png,iptv-org-exact,1.100,Discovery.de,Discovery,DE,Germany,entertainment,,,,,,,,,
Portugal,DISCOVERY WORLD,1,DISCOVERY WORLD .c,Belgesel,PT,Portugal,https://i.imgur.com/yNFmUkE.png,iptv-org-exact,1.100,DiscoveryWorld.us,Discovery World,US,United States,entertainment,http://www.latam.discovery.com/,,,,,,,,
Portugal,DISNEY PLUS PIXAR,1,DISNEY+ PIXAR .c,Cocuk,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DIZI CHANNEL,1,DIZI CHANNEL .c,Film,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,DOG TV,1,DOG TV .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,E!,1,E! .c,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,E! ENTERTAINMENT,1,E! ENTERTAINMENT .b,Ulusal,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORT 1,1,ELEVEN SPORT 1 .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORT 1 BACKUP,1,ELEVEN SPORT 1 (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORT 2,1,ELEVEN SPORT 2 .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORT 2 BACKUP,1,ELEVEN SPORT 2 (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORT 3,1,ELEVEN SPORT 3 .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORT 4,1,ELEVEN SPORT 4 HD .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORT 5,1,ELEVEN SPORT 5 HD .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORT 6,1,ELEVEN SPORT 6 .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORTS 1 BACKUP,1,ELEVEN SPORTS 1 HD (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
Portugal,ELEVEN SPORTS 2 BACKUP,1,ELEVEN SPORTS 2 HD (BACKUP) .b,Spor,PT,Portugal,,,,,,,,,,,,,,,,,
