source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Albania,ASHK TV 1,1,ASHK TV 1 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,ASHK TV 2,1,ASHK TV 2 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,ASHK TV 3,1,ASHK TV 3 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,ASHKALI TV,1,ASHKALI TV .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,ASHKALI TV 1,1,ASHKALI TV 1 .s,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,AYAM,1,AYAM .b,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,BALKANIKA,1,BALKANIKA .b,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,BESA,1,BESA .b,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,BIG BROTHER,1,BIG BROTHER .b,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,BIG BROTHER 1 KS,1,BIG BROTHER 1 KS .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,BIG BROTHER 2 KS,1,BIG BROTHER 2 KS .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,BLUE SKY TV,1,BLUE SKY TV .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,CARTOONITO,1,CARTOONITO .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,CIFTELI TV,1,CIFTELI TV .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,CINEMA 1,1,CINEMA 1 .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,CINEMA 2,1,CINEMA 2 .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,CINEMAX 2,1,CINEMAX 2 .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,CINESTAR TV 1,1,CINESTAR TV 1 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,CINESTAR TV 2,1,CINESTAR TV 2 .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,CUFO2 TV,1,CUFO2 TV .b,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 ACTION,1,D FILMA24 ACTION .c,Film,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 ANIMUAR,1,D FILMA24 ANIMUAR .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 AVENTUR,1,D FILMA24 AVENTUR .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 AZIATIK,1,D FILMA24 AZIATIK .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 FAMILY,1,D FILMA24 FAMILY .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
Albania,D FILMA24 FANTASHKENCE,1,D FILMA24 FANTASHKENCE .c,Ulusal,AL,Albania,,,,,,,,,,,,,,,,,
