source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Turkey,TAY,1,TAY .s,Ulusal,TR,Turkey,https://www.dsmart.com.tr/api/v1/public/images/kanallar/tay_tv.png,iptv-org-exact,1.100,TAYTV.tr,TAY TV,TR,Turkey,,https://www.tjk.org/,,,,,,,,
Turkey,TAY TV,1,TAY TV .c,Ulusal,TR,Turkey,https://www.dsmart.com.tr/api/v1/public/images/kanallar/tay_tv.png,iptv-org-exact,1.100,TAYTV.tr,TAY TV,TR,Turkey,,https://www.tjk.org/,,,,,,,,
Turkey,TAYO TV,1,TAYO TV .b,Cocuk,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TBMM TV,1,TBMM TV .c,Ulusal,TR,Turkey,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/TBMM_TV_logo.svg/960px-TBMM_TV_logo.svg.png,iptv-org-exact,1.100,TBMMTV.tr,TBMM TV,TR,Turkey,,https://www.tbmm.gov.tr/,,,,,,,,
Turkey,TEK RUMEL TV,1,TEK RUMEL TV .b,Ulusal,TR,Turkey,https://i.imgur.com/skeNzbc.png,iptv-org-fuzzy,0.961,TekRumeliTV.tr,Tek Rumeli TV,TR,Turkey,,http://www.tekrumelitv.com/,,,,,,,,
Turkey,TELEGRAM GRUP LINKI,1,TELEGRAM GRUP LINKI .b,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TEMPO,1,TEMPO .s,Ulusal,TR,Turkey,https://i.imgur.com/tZpx32y.png,manual,1.100,TempoTV.tr,Tempo TV,TR,Turkey,,http://www.tempo-tv.com/,,,,TempoTV.tr,,,,
Turkey,TEMPO TV,1,TEMPO TV .c,Ulusal,TR,Turkey,https://i.imgur.com/tZpx32y.png,manual,1.100,TempoTV.tr,Tempo TV,TR,Turkey,,http://www.tempo-tv.com/,,,,TempoTV.tr,,,,
Turkey,TGRT EU,1,TGRT EU .s,Ulusal,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TIVIBU SPOR 5,1,TIVIBU SPOR 5 HD .b,Spor,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TIVIBUSPOR SPOR,1,TIVIBUSPOR SPOR HD .b,Spor,TR,Turkey,,,,,,,,,,,,,,,,,
Turkey,TLC TV,1,TLC TV .b,Yasam,TR,Turkey,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/TLC_Logo.svg/960px-TLC_Logo.svg.png,manual,1.100,TLC.tr,TLC,TR,Turkey,general,https://www.tlctv.com.tr/,,,,TLC.tr,,,,
