source_group,clean_name,occurrences,sample_raw_name,suggested_category,suggested_country_code,suggested_country_name,suggested_logo_url,match_reason,match_score,matched_id,matched_name,matched_country,matched_country_name,matched_categories,matched_website,override_category,override_country_code,override_logo_url,override_tvg_id,override_matched_name,override_matched_country,override_website,notes
Italy,TVA VICENZA,2,TVA VICENZA .c,Ulusal,IT,Italy,https://upload.wikimedia.org/wikipedia/it/thumb/0/0f/TVA_Vicenza_-_Logo_2018.svg/512px-TVA_Vicenza_-_Logo_2018.svg.png,iptv-org-exact,1.100,TVAVicenza.it,TVA Vicenza,IT,Italy,,https://tvavicenza.gruppovideomedia.it/,,,,,,,,
Italy,UMBRIA TV,2,UMBRIA TV .c,Ulusal,IT,Italy,https://i.imgur.com/olJIJ7c.png,iptv-org-exact,1.100,UmbriaTV.it,Umbria TV,IT,Italy,,https://www.umbriatv.com/,,,,,,,,
Italy,70 80 IT,1,70-80.IT .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,A3,1,A3 .c,Ulusal,IT,Italy,,iptv-org-exact,1.100,AntennaTre.it,Antenna Tre,IT,Italy,general,https://antennatre.medianordest.it/,,,,,,,,
Italy,ARANCIA TV,1,ARANCIA TV .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,ARTE NETWORK,1,ARTE NETWORK .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,AVENGERS GRIMM CHANNEL,1,AVENGERS GRIMM CHANNEL .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,BBC TOP GEAR ITALY,1,BBC TOP GEAR ITALY .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,BELLA RADIO TV,1,BELLA RADIO TV .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,BELLLA AND MONELLA TV,1,BELLLA & MONELLA TV .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,BIKE,1,BIKE .c,Ulusal,IT,Italy,https://i.imgur.com/WrNxg2k.png,iptv-org-exact,1.100,BikeChannel.it,Bike Channel,IT,Italy,,https://bikechannel.it/,,,,,,,,
Italy,CACCIA,1,CACCIA .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,CAFE 24,1,CAFE 24 .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,CANALE 21 CAMPANIA,1,CANALE 21 CAMPANIA .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,CARINA TV,1,CARINA TV .c,Ulusal,IT,Italy,https://i.imgur.com/ANGD7gv.png,iptv-org-exact,1.100,CarinaTV.it,CarinaTV,IT,Italy,,https://www.carinatv.it/,,,,,,,,
Italy,CATFISH,1,CATFISH .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,CINE 34 MEDIASET,1,CINE 34 MEDIASET .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,CREMONA 1,1,CREMONA 1 .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,CRIME PLUS INV,1,CRIME + INV .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,CUSANO NEWS7,1,CUSANO NEWS7 .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,DAZN 1,1,DAZN 1 .c,Spor,IT,Italy,,,,,,,,,,,,,,,,,
Italy,DAZN 2,1,DAZN 2 .c,Spor,IT,Italy,,,,,,,,,,,,,,,,,
Italy,DISCOVERY FOCUS,1,DISCOVERY FOCUS .s,Belgesel,IT,Italy,,,,,,,,,,,,,,,,,
Italy,DISCOVERY K2,1,DISCOVERY K2 .s,Belgesel,IT,Italy,,,,,,,,,,,,,,,,,
Italy,DISCOVERY NOVE,1,DISCOVERY NOVE .s,Belgesel,IT,Italy,,,,,,,,,,,,,,,,,
Italy,DISNEY PLUS FILM,1,DISNEY+ FILM .c,Cocuk,IT,Italy,,,,,,,,,,,,,,,,,
Italy,EURONEWS,1,EURONEWS .c,Haber,IT,Italy,,,,,,,,,,,,,,,,,
Italy,EUROSPORT 2 TIMVISION,1,EUROSPORT 2 TIMVISION .c,Spor,IT,Italy,,,,,,,,,,,,,,,,,
Italy,EUROSPORT 4 TIMVISION,1,EUROSPORT 4 TIMVISION .c,Spor,IT,Italy,,,,,,,,,,,,,,,,,
Italy,EUROSPORT 5 TIMVISION,1,EUROSPORT 5 TIMVISION .c,Spor,IT,Italy,,,,,,,,,,,,,,,,,
Italy,EUROSPORT 6 TIMVISION,1,EUROSPORT 6 TIMVISION .c,Spor,IT,Italy,,,,,,,,,,,,,,,,,
Italy,FASHION TV,1,FASHION TV .s,Yasam,IT,Italy,,,,,,,,,,,,,,,,,
Italy,FASHIONTV,1,FASHIONTV .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,FRANCE 24 EN,1,FRANCE 24 (EN) .s,Haber,IT,Italy,,,,,,,,,,,,,,,,,
Italy,GLOBUS TELEVISION,1,GLOBUS TELEVISION .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,IRIS,1,IRIS .c,Ulusal,IT,Italy,https://i.imgur.com/EnXtlup.png,iptv-org-exact,1.100,TVIris.mk,TV Iris,MK,North Macedonia,,,,,,,,,,
Italy,LOVE FM TV,1,LOVE FM TV .c,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,MEDIASET 1,1,MEDIASET 1 .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,MEDIASET 20,1,MEDIASET 20 .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,MEDIASET IRIS,1,MEDIASET IRIS .s,Ulusal,IT,Italy,,,,,,,,,,,,,,,,,
Italy,MTV,1,MTV .c,Muzik,IT,Italy,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/MTV_2021_%28brand_version%29.svg/960px-MTV_2021_%28brand_version%29.svg.png,iptv-org-exact,1.100,MTV.fi,MTV,FI,Finland,entertainment,http://www.musictelevision.fi/,,,,,,,,
